id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
8716,43,68,1988,11,1,Synthetic Address,-64.53729631339469,-46.7958685713329,15360.156219328359,10000.0,32614.913379237634,348.0443279083734,3
8717,59,64,1964,1,1,Synthetic Address,-58.09211337371437,167.4380338791554,21393.671501184996,10000.0,45123.219267598695,300.0,8
8718,64,68,1971,2,1,Synthetic Address,-63.19333424871063,179.69607722895034,14786.891294523215,49426.35647202704,141197.3605330276,446.56150191941936,5
8719,59,63,1980,7,0,Synthetic Address,16.652057617637794,-49.98355544482226,24415.822444146634,37772.56585094974,103260.60860222575,433.0145455144659,5
8720,23,68,1971,9,0,Synthetic Address,6.809903368154281,-46.026638672307996,22022.930773268396,34333.619368862244,28351.437072782588,608.6741009125313,4
8721,59,64,1971,3,0,Synthetic Address,-67.86613928197002,60.78764408188317,11207.997113881,62882.85546861964,104940.78322567907,563.1075794006529,4
8722,54,63,1971,6,0,Synthetic Address,-44.15178364111995,141.3529617705384,9585.198546836247,42080.59710565827,65190.97232438179,516.8994755740194,6
8723,48,64,1985,10,0,Synthetic Address,22.4227934329939,-123.64841270268471,5000.0,63462.133270217586,133165.609312239,458.62622768038426,0
8724,29,67,2002,9,1,Synthetic Address,32.23315598964757,34.25654678211174,17268.20414141184,73057.55087951664,6812.225711262356,688.7449224393446,1
8725,24,61,1979,5,0,Synthetic Address,-10.134216979075717,-142.51430681234507,25730.86001908941,97142.66560353102,20304.171720139588,687.8186302683221,1
8726,33,64,1969,10,0,Synthetic Address,-34.85782696715575,-26.590488717602966,11082.091935960752,45293.01886586869,88072.35508655701,516.5801139599885,9
8727,38,61,2001,9,0,Synthetic Address,-83.9852068851352,95.73170346246087,22392.309529762508,81107.79065090395,21472.36179017988,671.5657244793083,0
8728,46,65,1970,8,0,Synthetic Address,4.021698589590599,112.29368503189232,24415.935219774314,56475.75787699282,48637.571267487954,596.9401131437754,6
8729,49,67,1964,3,0,Synthetic Address,-14.327192296823313,172.73524637840933,12598.75635784133,50819.655130702944,80783.76967163355,552.8666905614941,2
8730,23,64,2002,9,1,Synthetic Address,-0.4553851567864058,4.954631901683939,15767.769825236537,53883.13814475695,0.0,665.3591106368862,0
8731,63,64,1983,3,1,Synthetic Address,-15.650499728029402,105.83666486038311,12187.07421084135,42843.09869079058,59009.2689463383,546.0150419984384,5
8732,68,66,1958,3,0,Synthetic Address,17.484435366614647,-155.33527575730872,24815.90814770834,43718.385564279284,67780.33055748744,553.0062145577335,4
8733,51,66,1994,4,1,Synthetic Address,29.92792083342654,-168.19785343644406,12659.24816500897,42013.97846020221,0.0,654.270636093039,2
8734,49,61,1964,4,0,Synthetic Address,-62.16771965033164,84.3084316162134,10241.022480619204,10000.0,27177.74809887766,401.5580875493224,3
8735,38,64,1977,12,0,Synthetic Address,37.97752671654138,-174.34538957989886,24639.00080748443,78794.34434391836,58691.507001266975,642.8452442505285,1
8736,68,67,1961,1,1,Synthetic Address,2.846273986100371,-126.19575190510905,29288.21902037754,44819.222671315154,0.0,721.6779701542707,8
8737,40,69,1962,12,0,Synthetic Address,66.88609994820007,63.86518799632677,21946.588992397705,46059.1771833081,47245.59674504818,568.9441625433956,0
8738,18,68,1951,8,1,Synthetic Address,-79.92186227850378,105.11521347917062,17790.592853107242,23162.662809993722,87197.01488006508,316.2132760505546,6
8739,60,67,2002,7,1,Synthetic Address,49.26952713701431,83.84350667889436,28592.262673185425,32681.643932478553,147588.43547730724,300.0,8
8740,29,65,1994,5,1,Synthetic Address,-15.628449043370736,146.50585318177457,20950.80477182797,39292.262257879825,2619.699883037356,707.387031681506,7
8741,47,67,1989,6,0,Synthetic Address,10.05388327681436,1.493378539540032,25122.07342763364,58494.914717336826,65087.619333623734,591.5403747934943,8
8742,33,63,1953,1,0,Synthetic Address,35.091174974779975,-28.57840252910634,27329.799819623713,63494.82680916978,79474.39946044926,562.4698793916659,5
8743,34,64,1988,1,1,Synthetic Address,54.02866208734457,-156.1113158422398,13740.04438219457,71602.07135492693,38037.8220852911,636.0492020798965,7
8744,25,69,1957,6,1,Synthetic Address,-0.4893286723715846,-170.75465977268126,19978.491861568997,75342.62079264366,0.0,669.8163669950679,0
8745,33,62,1982,10,0,Synthetic Address,53.592096663491276,116.79929348992113,18001.293908125524,36793.078699976955,72998.63339306427,482.54271370878416,1
8746,38,62,1973,5,0,Synthetic Address,16.58879650363876,-133.28651872745823,21230.242472255428,72517.84597998102,76742.5969176926,607.7404649927627,2
8747,57,65,1984,10,1,Synthetic Address,-42.834897314855716,79.92615020868175,13688.391581202495,56868.08436479022,128259.47861428419,448.8091184048648,2
8748,48,64,1999,3,1,Synthetic Address,43.763152043503055,54.49202110331697,23339.642109456538,23181.032032085786,99074.77724117126,300.0,3
8749,19,65,1983,11,0,Synthetic Address,11.420750771371885,66.05060638076043,26921.379571444257,88092.16331605808,129628.72174890613,558.7747471125185,8
8750,64,65,1965,7,0,Synthetic Address,-25.6615615886041,-3.185264833190814,7642.045430570544,44781.86650918846,150000.0,398.8025727397031,7
8751,33,67,1988,5,0,Synthetic Address,-34.048317453906996,131.9358431036572,22494.88339833987,41752.376417766085,53318.91022566776,565.5268142905369,4
8752,24,67,1981,7,0,Synthetic Address,21.556343367307264,53.39684078274655,18113.924283444125,50080.652649815005,98570.69580314637,477.2935498555656,4
8753,19,65,1967,7,1,Synthetic Address,71.24650236278046,-177.1099307859101,17162.666873855553,57205.56452667541,130507.7039611497,477.3336262568644,3
8754,63,69,1975,12,0,Synthetic Address,-49.05065633804329,74.24441364060434,16052.854568219704,85414.32671037741,74592.9018061422,630.7510874433766,1
8755,67,67,1996,2,1,Synthetic Address,-43.879737009114464,86.85438504672123,25084.194859469564,50649.47015707784,100411.10996542074,487.22882806753245,1
8756,22,63,1971,3,0,Synthetic Address,19.201872476773715,0.14469416659687795,22419.56805197634,24709.3617624748,23130.364060234773,577.1514770896176,2
8757,26,63,2003,7,1,Synthetic Address,-13.324267639611705,94.4146972273258,22190.90588837856,52564.9777033452,150000.0,417.9688231047856,7
8758,39,60,1979,3,1,Synthetic Address,-28.592574867707036,141.79932074055046,23308.672389100433,53700.27414523959,101236.18395638952,514.950630065992,8
8759,38,63,1955,10,1,Synthetic Address,-8.906624837761626,-176.32130278881425,13955.762151002124,51643.28206634523,4333.411450437983,709.3533521552657,7
8760,50,68,1989,8,0,Synthetic Address,38.152100293582095,-128.1431281908019,16766.704467293563,10000.0,87241.61769289253,300.0,9
8761,43,64,1951,5,0,Synthetic Address,-6.947683653543166,-50.03254385208061,14553.470155024868,52483.992140054645,150000.0,436.3974244445672,8
8762,59,67,1982,7,1,Synthetic Address,3.9247014151325175,-169.3208348107061,24403.53391357004,10677.590773558048,126893.26375343092,300.0,5
8763,68,69,2000,9,0,Synthetic Address,-31.407136338503584,28.67521036354856,24408.513250766096,53097.89752982461,80728.93982671795,552.0620092374675,1
8764,69,66,1980,4,1,Synthetic Address,-82.84166456098778,-83.81375435613195,15076.873545663682,38153.64006120439,56319.38117267085,526.930566735102,7
8765,49,66,1950,2,1,Synthetic Address,-59.978602652482465,178.88211443909137,27567.996901359023,79472.00588230361,145333.80498142395,582.536817861343,9
8766,35,66,1990,3,1,Synthetic Address,51.36508320469963,20.809953331920042,14373.189093286266,59397.105004749676,42487.39851495211,634.7757994259251,1
8767,60,65,1974,9,0,Synthetic Address,-82.01659482764843,-129.50694528884966,28552.159003459325,55608.826875609826,26477.947301554683,675.698478975777,7
8768,62,61,1991,9,0,Synthetic Address,-41.226106885536716,66.75794434297262,29860.279984445482,69062.47336620367,119946.53858542911,544.8870969471465,4
8769,44,68,1955,3,1,Synthetic Address,80.51334969347636,75.42037946195794,21374.23956682987,56641.12480362844,82014.33817172502,601.0648545360043,8
8770,36,64,1997,9,1,Synthetic Address,-48.249503961672794,77.28924655445206,13836.485494179655,38743.60531346048,88861.61019886595,390.075542491944,0
8771,22,60,1991,10,1,Synthetic Address,70.14290437037647,133.84190159955563,13406.073275103128,58791.40124965289,65342.92707108613,606.6825018969104,2
8772,23,69,1965,4,0,Synthetic Address,37.78460882743751,-132.3738268862221,18150.09723314747,68594.51598579713,113209.9476107368,535.9100650948554,1
8773,49,68,2001,10,1,Synthetic Address,-42.59074993888587,33.9240856512354,17432.53166273813,33441.24824094311,79191.64164172427,496.1474150654472,5
8774,56,64,1999,12,0,Synthetic Address,59.51380563576694,147.915564148106,24112.31642393872,60007.4730334701,107566.71936568992,530.6662837673799,7
8775,60,62,1957,6,0,Synthetic Address,-80.26643634347349,168.69977680241095,22115.21881207105,73155.02846479631,0.0,747.4137658611216,0
8776,30,65,1996,7,1,Synthetic Address,-21.086554465261912,-90.9426946633943,17338.168876260104,10000.0,66422.22635650155,300.0,4
8777,58,69,1975,11,1,Synthetic Address,83.52536137961187,-76.66271261326918,20966.81671604843,50586.868560915915,104260.57149763992,521.5988122589596,7
8778,32,65,1999,4,1,Synthetic Address,71.18111855082063,-63.1968178547842,17982.615483983147,32030.39726562508,0.0,715.8274972128826,0
8779,50,61,1985,9,0,Synthetic Address,-13.219797686293887,-63.67337417771144,20997.685300733643,11055.811838380301,71798.33925431887,300.0,6
8780,61,67,1985,10,1,Synthetic Address,-64.52586998622346,-124.58024741678254,27310.220885605628,33488.06131249936,117791.00771183679,346.04285760321164,5
8781,42,69,1950,6,1,Synthetic Address,-66.60011548526248,106.03370354403626,30003.89652884691,49737.75603749451,20995.286102840786,653.2736521008021,6
8782,29,66,1978,12,0,Synthetic Address,-51.78770570760489,51.780643381541324,17405.502942673626,89089.6544786662,64706.521184387646,654.441987664066,1
8783,30,65,1953,6,1,Synthetic Address,-67.92241652493064,-66.28129929647781,10794.40091647975,68587.26732346439,5165.031942569796,698.578465245147,9
8784,37,60,1994,9,0,Synthetic Address,-24.76395214504514,-170.45103288680139,10978.744744031073,57466.01908554394,0.0,699.910272199034,4
8785,31,67,1977,2,0,Synthetic Address,-31.460900327267247,-22.700596851887013,21945.340352254418,61244.730281430966,30711.009849968214,659.650044436007,9
8786,68,69,1978,12,0,Synthetic Address,84.06525677126368,-38.85057383100414,31304.39812767395,24171.443890939507,95997.83657485663,300.0,6
8787,45,60,2001,6,1,Synthetic Address,-63.91249058281143,28.64529654839194,29407.84480344527,45530.61967059179,50011.84900865057,585.4911287070059,3
8788,43,65,1950,5,0,Synthetic Address,64.38459167965036,14.305953965294236,16706.3805503266,37144.583683584366,49082.14369451047,555.3998055106209,5
8789,56,68,1968,3,0,Synthetic Address,-52.11230850141914,114.02720241489652,18326.291861752925,37125.89832228384,6086.818500371162,707.6429597902109,5
8790,60,65,1953,5,1,Synthetic Address,-72.08385057930678,-53.393414904800025,24418.672028943456,100119.04061465127,13556.552033317836,711.1846948121606,5
8791,38,66,1981,11,0,Synthetic Address,-28.669021862597262,-56.560355870074446,24245.706807004965,10000.0,45355.116718200705,300.0,8
8792,32,68,1962,7,1,Synthetic Address,40.24302697677851,30.882357802245792,20573.30936479493,58259.72964922426,8878.967358033995,683.6984114088507,4
8793,65,63,1973,10,1,Synthetic Address,-17.237211182570448,-153.14910515174594,22052.316061900994,10000.0,73890.67524451397,300.0,7
8794,56,61,1952,1,0,Synthetic Address,42.93829368871869,27.497586995660242,26468.385457018463,38484.382862889724,109589.20301349598,415.9874440840974,2
8795,33,62,1991,10,0,Synthetic Address,-82.96393532964956,-129.78624597718192,19676.9553600829,33028.38725283156,127118.52739762614,316.8609756897912,4
8796,52,69,1998,11,1,Synthetic Address,-3.1133258977988163,-146.78344051705938,13906.878666138644,55436.32624647696,84893.30840449755,508.25730021041034,0
8797,33,60,1951,4,0,Synthetic Address,47.355859523627345,167.28840540868714,6058.346392730611,80617.55188824041,9657.443875144578,694.971164280103,0
8798,58,66,2001,7,0,Synthetic Address,64.57275124265672,-29.281256532581153,25694.53802979018,57697.56567287471,51245.57861765963,595.9592773080772,6
8799,60,69,1976,9,0,Synthetic Address,-81.03179648065273,-63.678018464983566,22489.151758697866,41149.57805279955,23555.197318535415,609.264992619891,0
8800,33,66,1951,2,0,Synthetic Address,11.942465673417402,-9.174537733989126,9755.811048023435,59615.738839152415,9114.417273917548,695.3684477618025,5
8801,48,60,1998,5,0,Synthetic Address,37.5092259905786,-167.699666815704,14728.360874403264,11154.134570024056,150000.0,300.0,2
8802,30,63,1975,2,0,Synthetic Address,-65.11646245347575,-115.42953053113787,9413.115100773557,94407.45057573364,0.0,749.9665393145423,4
8803,37,64,1954,8,0,Synthetic Address,80.9921241045129,-13.898102121094212,17371.98503680817,75284.93858410885,0.0,745.7004197839105,6
8804,43,62,1986,3,1,Synthetic Address,50.706376800783715,144.90330748236875,29944.92934202182,52425.408006684425,102258.73185263928,517.698978841077,0
8805,25,66,1992,4,0,Synthetic Address,28.1006808355839,-88.73868788673694,25820.25774728789,34767.48028285999,119771.54508557796,361.4955473216098,8
8806,46,69,1983,11,0,Synthetic Address,40.34735999907028,34.82818283434753,15478.650891273319,62068.4924094232,11294.469169250748,663.7537773685087,0
8807,55,67,1995,5,0,Synthetic Address,-22.43087339024777,7.585147700561663,21911.76860185305,40341.218498084105,2864.2874439737934,645.3815910941973,1
8808,43,69,1951,7,1,Synthetic Address,70.38006065174142,123.68635648721727,23208.747662919024,20583.48996055619,90801.50161566594,300.0,5
8809,64,60,1958,12,1,Synthetic Address,-59.09938307131593,-147.54755962339055,31898.519350099814,10000.0,10720.34786764087,569.5217273830763,8
8810,68,66,1975,2,0,Synthetic Address,16.841159501619686,98.59963634778768,18676.055071590286,76120.0393180665,46850.52120796557,641.9506412319163,8
8811,30,67,1997,9,0,Synthetic Address,-27.017517138113448,-70.7733345700709,29894.111364876728,73715.44391421176,0.0,714.1796582675752,3
8812,53,64,1983,2,0,Synthetic Address,66.91093260841615,-18.84200801493668,15063.266754287451,60986.685382395415,39631.91505944911,641.4135636010407,5
8813,46,68,1996,9,0,Synthetic Address,-51.33452430989005,87.49654987478277,18022.589461746196,28334.645047313603,80913.58093572377,401.2306642337749,2
8814,57,64,1971,6,1,Synthetic Address,27.07088223523759,116.27709289934222,10371.122406334689,35017.699215229295,94292.70882778394,396.67332360043827,2
8815,64,66,1951,7,0,Synthetic Address,34.54436591113766,142.21737336237356,18134.373405981703,63921.53947258732,68395.51528769535,621.6046505985993,3
8816,69,60,1967,7,1,Synthetic Address,-48.23855902551293,-21.50256660990121,21685.15911965281,10000.0,64160.56055620833,300.0,7
8817,55,69,1995,7,0,Synthetic Address,-25.050355829189257,-133.65744293727988,18501.587337496512,49044.13858611067,36752.854730929175,630.7079610278709,1
8818,54,63,1956,11,1,Synthetic Address,10.226205317773307,-89.366011618192,20152.689170078476,25116.5840763736,29276.689288042093,591.7818180876969,4
8819,60,63,1974,3,1,Synthetic Address,84.1529473400449,169.13872545520098,10473.65709762326,20947.440328824265,139683.782118815,300.0,8
8820,42,65,2000,7,1,Synthetic Address,39.214534759266684,-28.291650515198427,21005.498770092578,40464.50197935741,97838.39274666634,462.0770804580268,4
8821,18,68,1993,4,0,Synthetic Address,13.912017831622379,157.79507765948443,19836.884193054782,49719.8718680285,73141.11078537014,531.663917817325,2
8822,48,63,1978,10,1,Synthetic Address,-28.02669301491165,-109.72851335752368,13775.372667272379,64913.554089758945,137160.59331480326,474.58675524334717,1
8823,42,64,1952,9,0,Synthetic Address,-69.17146643812086,22.481113622048014,32225.538677846314,20514.014684166195,150000.0,300.0,0
8824,53,66,1969,11,1,Synthetic Address,-72.05766468320633,22.95356550630683,26986.025139399826,51867.17564098839,56327.188845738834,594.1430030823286,6
8825,40,67,1953,12,0,Synthetic Address,-4.890288105439666,161.67780242566727,22242.41528372869,44150.708955617294,46096.94142690175,587.7054538188916,1
8826,50,60,2001,4,0,Synthetic Address,-73.79578419425181,57.71938263860255,25302.066484141404,39841.77033969741,50708.58934346863,578.5974293580864,7
8827,43,61,1953,10,0,Synthetic Address,-78.90986417054037,-120.69693888259796,29613.347157803983,27882.870737005884,108514.88985236996,300.0,0
8828,49,60,1964,6,0,Synthetic Address,46.53899635897662,-129.4959343053029,23766.266175107954,66083.56957885108,37067.449463095225,696.6666528832702,9
8829,24,66,1963,4,0,Synthetic Address,-41.130643413397586,35.61372003697093,23154.824965761938,26774.63570743907,22295.948489647635,589.5979271365334,9
